sourceTaxonId	sourceTaxonIds	sourceTaxonName	sourceTaxonRank	sourceTaxonPathNames	sourceTaxonPathIds	sourceTaxonPathRankNames	sourceTaxonSpeciesName	sourceTaxonSpeciesId	sourceTaxonGenusName	sourceTaxonGenusId	sourceTaxonFamilyName	sourceTaxonFamilyId	sourceTaxonOrderName	sourceTaxonOrderId	sourceTaxonClassName	sourceTaxonClassId	sourceTaxonPhylumName	sourceTaxonPhylumId	sourceTaxonKingdomName	sourceTaxonKingdomId	sourceId	sourceOccurrenceId	sourceInstitutionCode	sourceCollectionCode	sourceCatalogNumber	sourceBasisOfRecordId	sourceBasisOfRecordName	sourceLifeStageId	sourceLifeStageName	sourceBodyPartId	sourceBodyPartName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	sourceSexId	sourceSexName	interactionTypeName	interactionTypeId	targetTaxonId	targetTaxonIds	targetTaxonName	targetTaxonRank	targetTaxonPathNames	targetTaxonPathIds	targetTaxonPathRankNames	targetTaxonSpeciesName	targetTaxonSpeciesId	targetTaxonGenusName	targetTaxonGenusId	targetTaxonFamilyName	targetTaxonFamilyId	targetTaxonOrderName	targetTaxonOrderId	targetTaxonClassName	targetTaxonClassId	targetTaxonPhylumName	targetTaxonPhylumId	targetTaxonKingdomName	targetTaxonKingdomId	targetId	targetOccurrenceId	targetInstitutionCode	targetCollectionCode	targetCatalogNumber	targetBasisOfRecordId	targetBasisOfRecordName	targetLifeStageId	targetLifeStageName	targetBodyPartId	targetBodyPartName	targetPhysiologicalStateId	targetPhysiologicalStateName	targetSexId	targetSexName	decimalLatitude	decimalLongitude	localityId	localityName	eventDateUnixEpoch	argumentTypeId	referenceCitation	referenceDoi	referenceUrl	sourceCitation	sourceNamespace	sourceArchiveURI	sourceDOI	sourceLastSeenAtUnixEpoch
no:match	no:match	USNMENT00985593		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985593		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	http://taxon-concept.plazi.org/id/Animalia/Peromyscus_maniculatus_Wagner_1845	EOL:311573 | GBIF:2437961 | GBIF:2437967 | INAT_TAXON:44396 | IRMNG:11111456 | IRMNG:11628883 | ITIS:180276 | NCBI:10042 | WD:Q649836 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Peromyscus_maniculatus_Wagner_1845 | http://treatment.plazi.org/id/6BEB26A140884146A6323DA51490D7AF	Peromyscus maniculatus		Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus maniculatus		kingdom | phylum | class | order | family | genus | species	Peromyscus maniculatus		Peromyscus		Muridae		Rodentia		Mammalia		Chordata		Animalia								PreservedSpecimen												PRESCOTT		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985591		IXODES | IXODES ANGUSTUS		genus | species	IXODES ANGUSTUS		IXODES																USNMENT00985591		PreservedSpecimen									hasHost	http://purl.obolibrary.org/obo/RO_0002454	EOL:327955	EOL:327955 | GBIF:2436435 | GBIF:2436436 | IRMNG:1035772 | IRMNG:10857762 | ITIS:180091 | ITIS:180092 | NCBI:9606 | WD:Q15978631 | WORMS:1455977 | doi:10.5281/zenodo.3917332 | http://taxon-concept.plazi.org/id/Animalia/Homo_sapiens_Linnaeus_1758 | http://treatment.plazi.org/id/34AC185C73C41EA124EEED97C898FBC0	Homo sapiens	species	Animalia | Chordata | Mammalia | Primates | Hominidae | Homo | Homo sapiens	EOL:1 | EOL:694 | EOL:1642 | EOL:1645 | EOL:1653 | EOL:42268 | EOL:327955	kingdom | phylum | class | order | family | genus | species	Homo sapiens	EOL:327955	Homo	EOL:42268	Hominidae	EOL:1653	Primates	EOL:1645	Mammalia	EOL:1642	Chordata	EOL:694	Animalia	EOL:1							PreservedSpecimen												RENTON		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985585		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985585		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	no:match	no:match	EUTAMIAS TOWNSENDI		EUTAMIAS | EUTAMIAS TOWNSENDI		genus | species	EUTAMIAS TOWNSENDI		EUTAMIAS																		PreservedSpecimen												PRESCOTT		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985584		IXODES | IXODES ANGUSTUS		genus | species	IXODES ANGUSTUS		IXODES																USNMENT00985584		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	WD:Q326976	EOL:347433 | GBIF:2437282 | INAT_TAXON:46260 | IRMNG:10201459 | ITIS:180166 | NCBI:10009 | WD:Q326976 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Tamiasciurus_hudsonicus_Erxleben_1777 | http://treatment.plazi.org/id/CDA311D2646F7037BD55EFB75ACE1A1D	Tamiasciurus hudsonicus	species	| Tamiasciurus hudsonicus	WD:Q935907 | WD:Q326976	| species	Tamiasciurus hudsonicus	WD:Q326976																			PreservedSpecimen												USA: EDMONDS LAKE  NEAR MIRROR LAKE  NORTH OF ANCHORAGE  ALASKA		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985578		IXODES | IXODES ANGUSTUS		genus | species	IXODES ANGUSTUS		IXODES																USNMENT00985578		PreservedSpecimen								Male	hasHost	http://purl.obolibrary.org/obo/RO_0002454	EOL:34264	EOL:34264 | GBIF:2438591 | IRMNG:1325684 | ITIS:180296 | ITIS:970511 | ITIS:970512 | ITIS:970513 | ITIS:970514 | ITIS:970515 | ITIS:970516 | ITIS:970517 | NCBI:10053 | WD:Q683647 | doi:10.11646/zootaxa.4522.1.1 | http://taxon-concept.plazi.org/id/Animalia/Microtus_Schrank_1798 | http://treatment.plazi.org/id/03A0BE3B64A4FF11FF4FFA15FE3C506B	Microtus	genus	Animalia | Chordata | Mammalia | Rodentia | Muridae | Microtus	EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8698 | EOL:34264	kingdom | phylum | class | order | family | genus			Microtus	EOL:34264	Muridae	EOL:8698	Rodentia	EOL:8677	Mammalia	EOL:1642	Chordata	EOL:694	Animalia	EOL:1							PreservedSpecimen												CORVALLIS (NORTH)		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985577		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985577		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	no:match	no:match	PHENACOMYS SILVICOLA		PHENACOMYS | PHENACOMYS SILVICOLA		genus | species	PHENACOMYS SILVICOLA		PHENACOMYS																		PreservedSpecimen														https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985575		IXODES | IXODES ANGUSTUS		genus | species	IXODES ANGUSTUS		IXODES																USNMENT00985575		PreservedSpecimen									hasHost	http://purl.obolibrary.org/obo/RO_0002454	WD:Q15978631	EOL:327955 | GBIF:2436435 | GBIF:2436436 | IRMNG:1035772 | IRMNG:10857762 | ITIS:180091 | ITIS:180092 | NCBI:9606 | WD:Q15978631 | WORMS:1455977 | doi:10.5281/zenodo.3917332 | http://taxon-concept.plazi.org/id/Animalia/Homo_sapiens_Linnaeus_1758 | http://treatment.plazi.org/id/34AC185C73C41EA124EEED97C898FBC0	Homo sapiens	species	| Homo sapiens	WD:Q171283 | WD:Q15978631	| species	Homo sapiens	WD:Q15978631																			PreservedSpecimen												ALASKA: BLACKERBY RIDGE  JUNEAU		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985574		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985574		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	no:match	no:match	PHENACOMYS SILVICOLA		PHENACOMYS | PHENACOMYS SILVICOLA		genus | species	PHENACOMYS SILVICOLA		PHENACOMYS																		PreservedSpecimen												NEAR NEWBERG		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985574		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985574		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	EOL:327955	EOL:327955 | GBIF:2436435 | GBIF:2436436 | IRMNG:1035772 | IRMNG:10857762 | ITIS:180091 | ITIS:180092 | NCBI:9606 | WD:Q15978631 | WORMS:1455977 | doi:10.5281/zenodo.3917332 | http://taxon-concept.plazi.org/id/Animalia/Homo_sapiens_Linnaeus_1758 | http://treatment.plazi.org/id/34AC185C73C41EA124EEED97C898FBC0	Homo sapiens	species	Animalia | Chordata | Mammalia | Primates | Hominidae | Homo | Homo sapiens	EOL:1 | EOL:694 | EOL:1642 | EOL:1645 | EOL:1653 | EOL:42268 | EOL:327955	kingdom | phylum | class | order | family | genus | species	Homo sapiens	EOL:327955	Homo	EOL:42268	Hominidae	EOL:1653	Primates	EOL:1645	Mammalia	EOL:1642	Chordata	EOL:694	Animalia	EOL:1							PreservedSpecimen												OUTSKIRTS OF RENTON		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985571		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985571		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	http://taxon-concept.plazi.org/id/Animalia/Peromyscus_maniculatus_Wagner_1845	EOL:311573 | GBIF:2437961 | GBIF:2437967 | INAT_TAXON:44396 | IRMNG:11111456 | IRMNG:11628883 | ITIS:180276 | NCBI:10042 | WD:Q649836 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Peromyscus_maniculatus_Wagner_1845 | http://treatment.plazi.org/id/6BEB26A140884146A6323DA51490D7AF	Peromyscus maniculatus		Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus maniculatus		kingdom | phylum | class | order | family | genus | species	Peromyscus maniculatus		Peromyscus		Muridae		Rodentia		Mammalia		Chordata		Animalia								PreservedSpecimen												CORVALLIS		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985569		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985569		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	no:match	no:match	SQUIRREL  SILVERGRAY		SQUIRREL  SILVERGRAY		genus			SQUIRREL  SILVERGRAY																		PreservedSpecimen												PORTLAND		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985567		IXODES | PHOLEOIXODES | IXODES ANGUSTUS PROBABLY		genus | subgenus | species	IXODES ANGUSTUS PROBABLY		IXODES																USNMENT00985567		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	GBIF:2437282	EOL:347433 | GBIF:2437282 | INAT_TAXON:46260 | IRMNG:10201459 | ITIS:180166 | NCBI:10009 | WD:Q326976 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Tamiasciurus_hudsonicus_Erxleben_1777 | http://treatment.plazi.org/id/CDA311D2646F7037BD55EFB75ACE1A1D	Tamiasciurus hudsonicus	species	Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamiasciurus | Tamiasciurus hudsonicus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:1459 | GBIF:9456 | GBIF:2437279 | GBIF:2437282	kingdom | phylum | class | order | family | genus | species	Tamiasciurus hudsonicus	GBIF:2437282	Tamiasciurus	GBIF:2437279	Sciuridae	GBIF:9456	Rodentia	GBIF:1459	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1							PreservedSpecimen												MI. 12  HOPE RD.  KENAI PENINSULA		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985565		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985565		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	EOL:327955	EOL:327955 | GBIF:2436435 | GBIF:2436436 | IRMNG:1035772 | IRMNG:10857762 | ITIS:180091 | ITIS:180092 | NCBI:9606 | WD:Q15978631 | WORMS:1455977 | doi:10.5281/zenodo.3917332 | http://taxon-concept.plazi.org/id/Animalia/Homo_sapiens_Linnaeus_1758 | http://treatment.plazi.org/id/34AC185C73C41EA124EEED97C898FBC0	Homo sapiens	species	Animalia | Chordata | Mammalia | Primates | Hominidae | Homo | Homo sapiens	EOL:1 | EOL:694 | EOL:1642 | EOL:1645 | EOL:1653 | EOL:42268 | EOL:327955	kingdom | phylum | class | order | family | genus | species	Homo sapiens	EOL:327955	Homo	EOL:42268	Hominidae	EOL:1653	Primates	EOL:1645	Mammalia	EOL:1642	Chordata	EOL:694	Animalia	EOL:1							PreservedSpecimen												SEATTLE		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985563		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985563		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	no:match	no:match	TAMIASCIURUS DOUGLASI DOUGLASI		TAMIASCIURUS | TAMIASCIURUS DOUGLASI DOUGLASI		genus | species	TAMIASCIURUS DOUGLASI DOUGLASI		TAMIASCIURUS																		PreservedSpecimen												NEAR NEWPORT		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985561		IXODES | PHOLEOIXODES | IXODES ANGUSTUS PROBABLY		genus | subgenus | species	IXODES ANGUSTUS PROBABLY		IXODES																USNMENT00985561		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	EOL:313026	EOL:313026 | GBIF:2437450 | INAT_TAXON:46212 | IRMNG:10231654 | ITIS:632477 | NCBI:64680 | WD:Q329187	Tamias sibiricus	species	Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias sibiricus	EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8703 | EOL:34417 | EOL:313026	kingdom | phylum | class | order | family | genus | species	Tamias sibiricus	EOL:313026	Tamias	EOL:34417	Sciuridae	EOL:8703	Rodentia	EOL:8677	Mammalia	EOL:1642	Chordata	EOL:694	Animalia	EOL:1							PreservedSpecimen												NAT. FOREST  PUPYONGNI		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985559		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985559		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	EOL_V2:1037790	EOL_V2:1037790 | GBIF:2438591 | GBIF:2438621 | INAT_TAXON:44307 | IRMNG:11266181 | IRMNG:1325684 | ITIS:180296 | ITIS:180299 | NCBI:10053 | NCBI:98314 | WD:Q1768605	Microtus longicaudus	species	Animalia | Chordata | Mammalia | Rodentia | Muridae | Microtus | Microtus longicaudus	EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8698 | EOL:34264 | EOL_V2:1037790	kingdom | phylum | class | order | family | genus | species	Microtus longicaudus	EOL_V2:1037790	Microtus	EOL:34264	Muridae	EOL:8698	Rodentia	EOL:8677	Mammalia	EOL:1642	Chordata	EOL:694	Animalia	EOL:1							PreservedSpecimen												LYLE GROVE NR. PULLMAN		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985558		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985558		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	EOL:1037784	EOL:1037784 | GBIF:2437961 | GBIF:2437985 | INAT_TAXON:44349 | INAT_TAXON:44414 | IRMNG:10201427 | IRMNG:1020187 | ITIS:180275 | ITIS:180291 | NCBI:10040 | NCBI:89101 | WD:Q779066	Peromyscus truei	species	Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus truei	EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8698 | EOL:14119 | EOL:1037784	kingdom | phylum | class | order | family | genus | species	Peromyscus truei	EOL:1037784	Peromyscus	EOL:14119	Muridae	EOL:8698	Rodentia	EOL:8677	Mammalia	EOL:1642	Chordata	EOL:694	Animalia	EOL:1							PreservedSpecimen												HIGHROLLS		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985557		IXODES | IXODES ANGUSTUS		genus | species	IXODES ANGUSTUS		IXODES																USNMENT00985557		PreservedSpecimen									hasHost	http://purl.obolibrary.org/obo/RO_0002454	WD:Q649836	EOL:311573 | GBIF:2437961 | GBIF:2437967 | INAT_TAXON:44396 | IRMNG:11111456 | IRMNG:11628883 | ITIS:180276 | NCBI:10042 | WD:Q649836 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Peromyscus_maniculatus_Wagner_1845 | http://treatment.plazi.org/id/6BEB26A140884146A6323DA51490D7AF	Peromyscus maniculatus	species	| Peromyscus maniculatus	WD:Q1232962 | WD:Q649836	| species	Peromyscus maniculatus	WD:Q649836																			PreservedSpecimen														https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985556		IXODES | PHOLEOIXODES | IXODES ANGUSTUS		genus | subgenus | species	IXODES ANGUSTUS		IXODES																USNMENT00985556		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	EOL:127138	EOL:127138 | GBIF:2436191 | INAT_TAXON:47010 | IRMNG:10452638 | ITIS:179983 | NCBI:182675 | WD:Q1767406	Scapanus townsendii	species	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Lipotyphla | Talpidae | Scapanus | Scapanus townsendii	EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:8814528 | EOL:694 | EOL:2774383 | EOL:46557929 | EOL:2775704 | EOL:8909 | EOL:46557930 | EOL:3014446 | EOL:3014447 | EOL:4522847 | EOL:4528578 | EOL:1642 | EOL:47048248 | EOL:47048864 | EOL:42399417 | EOL:32005829 | EOL:40103843 | EOL:38731756 | EOL:8715 | EOL:14229 | EOL:127138	|  | domain |  | kingdom |  |  | phylum | subphylum |  |  | class |  |  |  | order | suborder | class |  |  |  |  |  |  | family | genus | species	Scapanus townsendii	EOL:127138	Scapanus	EOL:14229	Talpidae	EOL:8715	Therapsida	EOL:4522847	Mammalia	EOL:1642	Chordata	EOL:694	Metazoa	EOL:1							PreservedSpecimen												W. L. FINLEY REFUGE		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
